referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,gasolina_comum_preco_revenda_min,gasolina_comum_preco_revenda_max,gasolina_aditivada_preco_revenda_avg,gasolina_aditivada_preco_revenda_min,gasolina_aditivada_preco_revenda_max,etanol_hidratado_preco_revenda_avg,etanol_hidratado_preco_revenda_min,etanol_hidratado_preco_revenda_max,oleo_diesel_preco_revenda_avg,oleo_diesel_preco_revenda_min,oleo_diesel_preco_revenda_max,oleo_diesel_s10_preco_revenda_avg,oleo_diesel_s10_preco_revenda_min,oleo_diesel_s10_preco_revenda_max,gas_cozinha_glp_preco_revenda_avg,gas_cozinha_glp_preco_revenda_min,gas_cozinha_glp_preco_revenda_max,gas_natural_veicular_gnv_preco_revenda_avg,gas_natural_veicular_gnv_preco_revenda_min,gas_natural_veicular_gnv_preco_revenda_max
2001-12,2001,12,CENTRO OESTE,MATO GROSSO DO SUL,1.8398,1.71,1.979,,,,1.1392,0.97,1.4,0.9497,0.86,0.989,,,,20.9329,17.9,24.0,,,
2001-12,2001,12,SUDESTE,MINAS GERAIS,1.7533,1.469,1.999,,,,1.0558,0.72,1.32,0.9248,0.8,1.04,,,,18.194,12.5,27.0,0.7693,0.72,0.777
2001-12,2001,12,NORTE,PARA,1.9917,1.69,2.35,,,,1.351,0.99,1.88,0.9493,0.839,1.04,,,,15.9002,11.0,20.0,,,
2001-12,2001,12,NORDESTE,PARAIBA,1.843,1.69,1.95,,,,1.1243,0.92,1.21,0.9482,0.86,0.99,,,,19.1457,15.0,21.0,0.729,0.72,0.751
2001-12,2001,12,SUL,PARANA,1.7233,1.469,1.95,,,,0.9194,0.73,1.11,0.8815,0.77,0.999,,,,20.1285,13.9,24.0,0.899,0.899,0.899
2001-12,2001,12,NORDESTE,PERNAMBUCO,1.7593,1.38,1.99,,,,1.0708,0.7,1.48,0.9393,0.8,0.999,,,,17.6538,13.0,28.6,0.7962,0.769,0.799
2001-12,2001,12,NORDESTE,PIAUI,1.9281,1.9,1.95,,,,1.2768,1.2,1.345,0.9512,0.92,1.04,,,,15.6581,13.0,19.5,,,
2001-12,2001,12,SUDESTE,RIO DE JANEIRO,1.775,1.53,2.04,,,,1.0454,0.75,1.48,0.8785,0.799,0.999,,,,18.3601,13.9,24.0,0.7819,0.76,0.816
2001-12,2001,12,NORDESTE,RIO GRANDE DO NORTE,1.7641,1.58,1.83,,,,1.1467,0.9,1.32,0.9305,0.81,0.981,,,,17.3763,12.0,28.0,0.7686,0.768,0.769
2001-12,2001,12,SUL,RIO GRANDE DO SUL,1.8223,1.599,2.0,,,,1.1988,0.869,1.51,0.872,0.8,1.0,,,,19.3815,13.0,25.5,,,
2001-12,2001,12,NORTE,RONDONIA,1.9808,1.85,2.1,,,,1.2604,1.13,1.4,0.9877,0.92,1.06,,,,17.2332,15.69,22.0,,,
2001-12,2001,12,NORTE,RORAIMA,1.8563,1.64,2.0,,,,1.3002,1.25,1.38,0.9735,0.93,1.07,,,,18.5198,18.1,20.0,,,
2001-12,2001,12,SUL,SANTA CATARINA,1.8481,1.56,1.97,,,,1.1505,0.95,1.32,0.8863,0.81,0.99,,,,21.2523,15.0,27.0,,,
2001-12,2001,12,SUDESTE,SAO PAULO,1.7185,1.47,1.999,,,,0.876,0.67,1.299,0.8707,0.777,0.999,,,,19.0051,12.0,30.0,0.7746,0.699,0.8
2001-12,2001,12,NORDESTE,SERGIPE,1.7339,1.68,1.859,,,,1.1289,1.05,1.362,0.9148,0.88,0.959,,,,19.8705,19.0,22.5,0.7683,0.76,0.769
2001-12,2001,12,NORTE,TOCANTINS,1.9455,1.82,2.03,,,,1.2105,1.1,1.4,0.9744,0.819,1.02,,,,18.5503,15.5,23.0,,,
2002-01,2002,01,NORTE,ACRE,1.798,1.58,2.45,,,,1.3191,1.2,1.47,1.0372,0.899,1.32,,,,23.2228,18.5,35.0,,,
2002-01,2002,01,NORDESTE,ALAGOAS,1.5932,1.37,1.85,,,,1.092,0.6,1.47,0.9129,0.84,0.985,,,,22.7908,17.0,23.5,0.7826,0.779,0.799
2002-01,2002,01,NORTE,AMAPA,1.6546,1.5,2.09,,,,1.353,0.99,1.65,0.9677,0.911,1.0,,,,21.3309,13.5,23.5,,,
2002-01,2002,01,NORTE,AMAZONAS,1.7024,1.41,2.05,,,,1.2003,1.1,1.398,0.9208,0.7,1.05,,,,18.6874,15.8,26.0,,,
2002-01,2002,01,NORDESTE,BAHIA,1.6388,1.36,1.996,,,,1.1822,0.82,1.58,0.9016,0.78,1.02,,,,21.8043,17.4,27.0,0.76,0.76,0.76
2002-01,2002,01,NORDESTE,CEARA,1.5555,1.259,1.92,,,,1.1543,0.8,1.389,0.9707,0.89,1.05,,,,20.6746,14.5,32.0,0.7891,0.789,0.79
2002-01,2002,01,CENTRO OESTE,DISTRITO FEDERAL,1.572,1.44,1.799,,,,1.1746,0.99,1.85,0.8768,0.84,0.98,,,,22.973,20.0,23.3,,,
2002-01,2002,01,SUDESTE,ESPIRITO SANTO,1.5889,1.39,1.98,,,,1.1262,0.94,1.38,0.9241,0.805,0.999,,,,21.7526,15.0,27.0,0.7723,0.759,0.799
2002-01,2002,01,CENTRO OESTE,GOIAS,1.5694,1.319,1.92,,,,1.0308,0.85,1.25,0.9228,0.814,0.999,,,,21.6554,16.0,25.0,,,
2002-01,2002,01,NORDESTE,MARANHAO,1.6256,1.299,2.0,,,,1.2441,1.1,1.5,0.8767,0.75,0.97,,,,20.2328,15.07,23.0,,,
2002-01,2002,01,CENTRO OESTE,MATO GROSSO,1.7421,1.49,2.12,,,,1.102,0.85,1.37,1.0002,0.925,1.08,,,,26.1041,20.0,30.0,,,
2002-01,2002,01,CENTRO OESTE,MATO GROSSO DO SUL,1.6308,1.42,1.979,,,,1.1314,0.97,1.32,0.9248,0.859,0.999,,,,24.633,18.0,28.0,,,
2002-01,2002,01,SUDESTE,MINAS GERAIS,1.5891,1.29,1.99,,,,1.0439,0.749,1.5,0.9042,0.799,1.03,,,,21.516,15.0,30.0,0.7728,0.752,0.897
2002-01,2002,01,NORTE,PARA,1.7454,1.44,2.35,,,,1.3317,0.95,1.88,0.9144,0.799,1.02,,,,19.2647,14.0,29.0,,,
2002-01,2002,01,NORDESTE,PARAIBA,1.6311,1.5,1.92,,,,1.0953,0.85,1.2,0.9034,0.8,0.98,,,,22.1281,17.0,24.0,0.725,0.725,0.725
2002-01,2002,01,SUL,PARANA,1.5541,1.31,1.999,,,,0.9167,0.729,1.2,0.8627,0.75,0.999,,,,22.6847,12.9,27.0,0.899,0.899,0.899
2002-01,2002,01,NORDESTE,PERNAMBUCO,1.5124,1.17,1.99,,,,1.0434,0.72,1.48,0.9146,0.788,0.999,,,,20.6111,14.0,27.0,0.7974,0.787,0.799
2002-01,2002,01,NORDESTE,PIAUI,1.6364,1.3,1.94,,,,1.2686,0.98,1.34,0.9093,0.752,1.04,,,,20.0793,13.0,25.0,,,
2002-01,2002,01,SUDESTE,RIO DE JANEIRO,1.6077,1.318,2.04,,,,1.0363,0.77,1.399,0.86,0.759,0.999,,,,21.108,13.0,27.0,0.7824,0.719,0.816
2002-01,2002,01,NORDESTE,RIO GRANDE DO NORTE,1.515,1.35,1.97,,,,1.131,0.85,1.3,0.8881,0.8,0.97,,,,21.1484,18.0,32.1,0.7686,0.768,0.769
2002-01,2002,01,SUL,RIO GRANDE DO SUL,1.6619,1.38,2.04,,,,1.1938,0.977,1.5,0.8483,0.759,1.09,,,,23.0959,13.22,27.0,,,
2002-01,2002,01,NORTE,RONDONIA,1.7985,1.6,2.1,,,,1.2609,1.13,1.4,0.9529,0.84,1.09,,,,19.5964,16.8,25.5,,,
2002-01,2002,01,NORTE,RORAIMA,1.5867,1.34,1.98,,,,1.3009,1.25,1.39,0.9322,0.74,1.07,,,,20.4564,18.4,23.0,,,
2002-01,2002,01,SUL,SANTA CATARINA,1.6248,1.289,1.97,,,,1.1429,0.81,1.32,0.8644,0.791,0.968,,,,24.0504,14.0,30.4,,,
2002-01,2002,01,SUDESTE,SAO PAULO,1.5472,1.27,1.999,,,,0.8719,0.659,1.499,0.8546,0.658,1.099,,,,22.142,12.99,29.5,0.7744,0.699,0.89
2002-01,2002,01,NORDESTE,SERGIPE,1.5267,1.427,1.79,,,,1.1253,1.05,1.413,0.87,0.809,0.96,,,,23.0777,19.0,25.0,0.767,0.76,0.769
2002-01,2002,01,NORTE,TOCANTINS,1.6743,1.449,1.97,,,,1.2034,1.1,1.4,0.9317,0.839,1.02,,,,21.9085,14.0,23.5,,,
2002-02,2002,02,NORTE,ACRE,1.7078,1.38,2.45,,,,1.3014,0.98,1.47,1.0249,0.93,1.32,,,,23.494,21.0,29.0,,,
2002-02,2002,02,NORDESTE,ALAGOAS,1.5505,1.351,1.639,,,,1.0872,0.9,1.408,0.9086,0.825,0.95,,,,23.1555,21.0,23.5,0.7783,0.774,0.779
2002-02,2002,02,NORTE,AMAPA,1.5859,1.55,1.72,,,,1.341,1.25,1.42,0.976,0.9,0.99,,,,22.2,18.5,22.5,,,
2002-02,2002,02,NORTE,AMAZONAS,1.5857,1.29,1.97,,,,1.1878,0.88,1.39,0.9163,0.8,1.09,,,,18.7447,17.5,26.0,,,
2002-02,2002,02,NORDESTE,BAHIA,1.531,1.329,1.96,,,,1.1736,0.92,1.5,0.8897,0.778,1.0,,,,22.1116,20.0,29.0,0.76,0.76,0.76
2002-02,2002,02,NORDESTE,CEARA,1.4947,1.24,1.959,,,,1.1364,0.93,1.36,0.9628,0.88,1.05,,,,20.6986,18.0,27.0,0.789,0.789,0.789
2002-02,2002,02,CENTRO OESTE,DISTRITO FEDERAL,1.4624,1.37,1.75,,,,1.1597,0.99,1.475,0.8656,0.801,0.9,,,,22.9702,18.0,24.0,,,
2002-02,2002,02,SUDESTE,ESPIRITO SANTO,1.4965,1.35,1.72,,,,1.1091,0.93,1.29,0.9122,0.805,0.989,,,,21.0093,15.8,27.0,0.769,0.769,0.769
2002-02,2002,02,CENTRO OESTE,GOIAS,1.5113,1.35,1.65,,,,1.0205,0.85,1.65,0.9176,0.809,0.999,,,,21.5855,17.85,32.15,,,
2002-02,2002,02,NORDESTE,MARANHAO,1.5243,1.229,1.72,,,,1.2365,1.09,1.4,0.8649,0.75,0.985,,,,20.4404,17.0,23.0,,,
2002-02,2002,02,CENTRO OESTE,MATO GROSSO,1.6449,1.48,1.89,,,,1.0925,0.719,1.4,0.9912,0.865,1.05,,,,26.4804,20.0,30.0,,,
2002-02,2002,02,CENTRO OESTE,MATO GROSSO DO SUL,1.5625,1.45,1.77,,,,1.1145,0.8,1.318,0.9229,0.859,0.999,,,,25.2455,18.0,28.0,,,
2002-02,2002,02,SUDESTE,MINAS GERAIS,1.5187,1.28,1.852,,,,1.0337,0.749,1.5,0.8995,0.799,0.999,,,,21.2732,15.5,29.0,0.7705,0.752,0.772
2002-02,2002,02,NORTE,PARA,1.6133,1.349,2.0,,,,1.3285,0.889,1.88,0.898,0.74,1.02,,,,19.7965,18.0,24.5,,,
2002-02,2002,02,NORDESTE,PARAIBA,1.5443,1.5,1.6,,,,1.0833,0.85,1.4,0.8853,0.83,0.98,,,,22.1717,17.0,25.0,0.7467,0.725,0.785
2002-02,2002,02,SUL,PARANA,1.4532,1.28,1.96,,,,0.9088,0.72,1.39,0.8605,0.76,1.085,,,,22.9765,15.0,26.9,0.899,0.899,0.899
2002-02,2002,02,NORDESTE,PERNAMBUCO,1.4932,1.17,1.999,,,,1.0329,0.74,1.499,0.9023,0.7,0.99,,,,20.8928,15.0,25.0,0.7977,0.778,0.799
2002-02,2002,02,NORDESTE,PIAUI,1.5012,1.25,1.65,,,,1.25,0.87,1.33,0.8995,0.869,0.95,,,,20.5912,19.0,23.0,,,
2002-02,2002,02,SUDESTE,RIO DE JANEIRO,1.5246,1.3,1.959,,,,1.0332,0.75,1.414,0.855,0.72,1.029,,,,21.0184,16.0,26.0,0.7826,0.709,0.816
2002-02,2002,02,NORDESTE,RIO GRANDE DO NORTE,1.4261,1.32,1.59,,,,1.0956,0.9,1.3,0.8773,0.8,0.96,,,,21.1135,18.0,27.0,0.7686,0.768,0.769
2002-02,2002,02,SUL,RIO GRANDE DO SUL,1.5885,1.3,1.99,,,,1.189,0.859,1.499,0.8528,0.775,0.959,,,,23.047,15.0,32.1,,,
2002-02,2002,02,NORTE,RONDONIA,1.6963,1.56,1.85,,,,1.2593,1.11,1.4,0.9401,0.87,1.0,,,,19.8674,16.9,27.0,,,
2002-02,2002,02,NORTE,RORAIMA,1.534,1.35,1.72,,,,1.3002,1.25,1.38,0.9307,0.88,1.01,,,,21.061,18.4,26.0,,,
2002-02,2002,02,SUL,SANTA CATARINA,1.554,1.336,1.939,,,,1.1412,0.786,1.321,0.8658,0.787,0.924,,,,24.8131,18.0,30.0,,,
2002-02,2002,02,SUDESTE,SAO PAULO,1.4723,1.239,1.999,,,,0.8667,0.679,1.499,0.8506,0.735,0.999,,,,22.3062,15.0,29.0,0.7711,0.699,0.816
2002-02,2002,02,NORDESTE,SERGIPE,1.4755,1.4,1.987,,,,1.1226,1.029,1.28,0.8642,0.84,0.94,,,,23.069,18.0,25.0,0.769,0.769,0.769
2002-02,2002,02,NORTE,TOCANTINS,1.5658,1.34,1.75,,,,1.1922,1.1,1.25,0.9217,0.84,0.995,,,,22.5592,17.8,23.05,,,
2002-03,2002,03,NORTE,ACRE,1.7549,1.58,2.45,,,,1.3039,0.88,1.5,1.0152,0.9,1.32,,,,24.2082,21.5,29.0,,,
2002-03,2002,03,NORDESTE,ALAGOAS,1.6067,1.5,1.92,,,,1.0843,0.94,1.351,0.914,0.8,0.99,,,,23.2076,22.0,23.5,0.7786,0.774,0.779
2002-03,2002,03,NORTE,AMAPA,1.6852,1.55,1.86,,,,1.3474,1.25,1.49,0.9911,0.923,1.03,,,,22.4892,21.15,24.5,,,
2002-03,2002,03,NORTE,AMAZONAS,1.6694,1.38,2.05,,,,1.186,1.05,1.39,0.9161,0.85,1.05,,,,19.4025,17.1,22.5,,,
2002-03,2002,03,NORDESTE,BAHIA,1.6058,1.33,1.989,,,,1.1728,0.98,1.5,0.8946,0.768,1.01,,,,21.8368,19.2,24.0,0.7542,0.7,0.76
2002-03,2002,03,NORDESTE,CEARA,1.6084,1.3,1.96,,,,1.1304,0.939,1.36,0.9697,0.889,1.05,,,,20.6528,15.0,23.5,0.7919,0.78,0.89
2002-03,2002,03,CENTRO OESTE,DISTRITO FEDERAL,1.5146,1.4,1.599,,,,1.1706,0.88,1.218,0.8856,0.84,0.9,,,,22.9757,18.0,23.8,,,
2002-03,2002,03,SUDESTE,ESPIRITO SANTO,1.604,1.33,1.82,,,,1.1515,0.92,1.29,0.9285,0.805,1.028,,,,20.4062,14.2,25.0,0.769,0.769,0.769
2002-03,2002,03,CENTRO OESTE,GOIAS,1.563,1.35,1.9,,,,1.0174,0.85,1.22,0.927,0.8,0.999,,,,21.0403,16.4,28.0,,,
2002-03,2002,03,NORDESTE,MARANHAO,1.6024,1.24,1.88,,,,1.2375,1.037,1.39,0.8736,0.75,0.984,,,,20.4004,19.0,25.0,,,
2002-03,2002,03,CENTRO OESTE,MATO GROSSO,1.6851,1.47,1.99,,,,1.115,0.899,1.3,1.0057,0.929,1.14,,,,26.3609,20.0,30.0,,,
2002-03,2002,03,CENTRO OESTE,MATO GROSSO DO SUL,1.615,1.439,1.829,,,,1.1067,0.96,1.37,0.9364,0.859,1.01,,,,25.4067,20.0,28.0,,,
2002-03,2002,03,SUDESTE,MINAS GERAIS,1.5627,1.28,1.92,,,,1.0302,0.7,1.49,0.9097,0.799,1.019,,,,20.8203,14.5,29.0,0.7708,0.752,0.779
2002-03,2002,03,NORTE,PARA,1.7169,1.35,2.2,,,,1.322,0.98,1.7,0.906,0.799,1.08,,,,19.8713,17.64,24.5,,,
2002-03,2002,03,NORDESTE,PARAIBA,1.6072,1.5,1.96,,,,1.0749,0.89,1.2,0.8938,0.8,0.989,,,,22.0137,16.0,24.0,0.725,0.725,0.725
2002-03,2002,03,SUL,PARANA,1.5496,1.29,1.99,,,,0.9126,0.739,1.2,0.8744,0.76,0.999,,,,23.0804,15.0,29.0,0.8981,0.889,0.899
2002-03,2002,03,NORDESTE,PERNAMBUCO,1.558,1.32,1.99,,,,1.0234,0.7,1.5,0.907,0.8,0.99,,,,21.063,16.0,25.0,0.7961,0.749,0.799
2002-03,2002,03,NORDESTE,PIAUI,1.5246,1.26,1.75,,,,1.243,1.12,1.33,0.9067,0.8,0.99,,,,20.569,18.16,23.0,,,
2002-03,2002,03,SUDESTE,RIO DE JANEIRO,1.5641,1.299,1.999,,,,1.0333,0.709,1.424,0.8677,0.759,0.999,,,,20.7151,15.0,29.0,0.7829,0.76,0.816
2002-03,2002,03,NORDESTE,RIO GRANDE DO NORTE,1.495,1.24,1.89,,,,1.082,0.9,1.411,0.8836,0.8,0.99,,,,21.1352,15.0,27.0,0.7686,0.768,0.769
2002-03,2002,03,SUL,RIO GRANDE DO SUL,1.6597,1.369,1.999,,,,1.1894,0.779,1.494,0.871,0.701,1.19,,,,22.8534,14.0,28.0,0.861,0.857,0.865
2002-03,2002,03,NORTE,RONDONIA,1.7441,1.56,1.99,,,,1.2603,1.11,1.4,0.9463,0.87,1.01,,,,21.2431,16.9,29.0,,,
2002-03,2002,03,NORTE,RORAIMA,1.5846,1.35,1.78,,,,1.3032,1.25,1.4,0.9373,0.879,1.1,,,,22.0794,21.0,24.0,,,
2002-03,2002,03,SUL,SANTA CATARINA,1.6372,1.35,1.87,,,,1.1394,0.727,1.299,0.8846,0.8,0.999,,,,24.8098,18.0,30.0,0.949,0.949,0.949
2002-03,2002,03,SUDESTE,SAO PAULO,1.5353,1.239,1.99,,,,0.8649,0.659,1.299,0.8607,0.749,1.0,,,,22.0176,15.99,30.0,0.7703,0.67,0.86
2002-03,2002,03,NORDESTE,SERGIPE,1.5172,1.42,1.67,,,,1.1218,1.03,1.28,0.8756,0.785,0.94,,,,23.1128,18.0,24.4,0.769,0.769,0.769
2002-03,2002,03,NORTE,TOCANTINS,1.6337,1.45,1.8,,,,1.1941,1.1,1.4,0.9199,0.789,0.999,,,,22.5786,17.8,30.5,,,
2002-04,2002,04,NORTE,ACRE,1.8817,1.51,2.67,,,,1.3063,1.24,1.5,1.0933,1.03,1.39,,,,27.6006,23.5,35.0,,,
2002-04,2002,04,NORDESTE,ALAGOAS,1.77,1.57,1.873,,,,1.0666,0.94,1.207,0.9749,0.859,1.039,,,,25.3193,23.0,27.0,0.7787,0.774,0.779
2002-04,2002,04,NORTE,AMAPA,1.8576,1.67,2.03,,,,1.3514,1.3,1.42,1.068,0.98,1.11,,,,23.956,20.0,25.0,,,
2002-04,2002,04,NORTE,AMAZONAS,1.6876,1.45,2.05,,,,1.1856,1.035,1.39,0.9643,0.85,1.09,,,,21.5455,19.0,32.1,,,
2002-04,2002,04,NORDESTE,BAHIA,1.7501,1.43,2.15,,,,1.1678,0.98,1.5,0.9657,0.768,1.1,,,,23.5806,20.0,27.0,0.76,0.76,0.76
2002-04,2002,04,NORDESTE,CEARA,1.7105,1.45,2.03,,,,1.1239,0.93,1.36,1.0453,0.938,1.12,,,,23.4117,18.5,28.0,0.789,0.789,0.789
2002-04,2002,04,CENTRO OESTE,DISTRITO FEDERAL,1.6417,1.51,1.686,,,,1.1704,0.949,1.49,0.9457,0.86,0.98,,,,26.3796,23.0,27.0,,,
2002-04,2002,04,SUDESTE,ESPIRITO SANTO,1.7347,1.54,1.981,,,,1.1014,0.86,1.5,1.0084,0.805,1.13,,,,22.9218,17.0,28.0,0.779,0.769,0.789
2002-04,2002,04,CENTRO OESTE,GOIAS,1.7029,1.43,1.99,,,,1.02,0.85,1.5,1.0049,0.88,1.1,,,,23.5297,17.85,28.0,,,
2002-04,2002,04,NORDESTE,MARANHAO,1.722,1.44,2.02,,,,1.2369,1.05,1.5,0.9305,0.71,1.05,,,,22.8856,19.0,26.0,,,
2002-04,2002,04,CENTRO OESTE,MATO GROSSO,1.8173,1.52,2.14,,,,1.1063,0.809,1.409,1.0784,0.959,1.16,,,,29.4746,20.0,35.0,,,
2002-04,2002,04,CENTRO OESTE,MATO GROSSO DO SUL,1.7295,1.499,1.92,,,,1.1011,0.95,1.32,1.0009,0.86,1.1,,,,28.418,20.0,33.0,,,
2002-04,2002,04,SUDESTE,MINAS GERAIS,1.6815,1.39,1.989,,,,1.0317,0.739,1.29,0.9751,0.829,1.1,,,,22.4521,15.99,32.1,0.8305,0.752,0.892
2002-04,2002,04,NORTE,PARA,1.8672,1.49,2.35,,,,1.3237,0.85,1.7,0.992,0.849,1.12,,,,21.6862,19.0,30.5,,,
2002-04,2002,04,NORDESTE,PARAIBA,1.7114,1.4,1.99,,,,1.0623,0.89,1.5,0.9607,0.82,0.999,,,,23.12,17.0,27.0,0.7661,0.725,0.82
2002-04,2002,04,SUL,PARANA,1.7148,1.46,1.98,,,,0.9206,0.739,1.32,0.9409,0.839,1.059,,,,25.5603,19.0,32.0,0.8984,0.879,0.899
2002-04,2002,04,NORDESTE,PERNAMBUCO,1.6691,1.36,1.99,,,,1.0249,0.75,1.48,0.957,0.84,1.09,,,,23.6511,17.0,29.0,0.8078,0.789,0.829
2002-04,2002,04,NORDESTE,PIAUI,1.6334,1.4,1.87,,,,1.2429,1.16,1.31,0.9619,0.86,1.04,,,,23.5764,20.0,26.0,,,
2002-04,2002,04,SUDESTE,RIO DE JANEIRO,1.6744,1.429,2.149,,,,1.0423,0.78,1.49,0.9266,0.78,1.099,,,,21.6768,15.5,29.0,0.783,0.739,0.819
2002-04,2002,04,NORDESTE,RIO GRANDE DO NORTE,1.6792,1.499,1.8,,,,1.0655,0.9,1.27,0.9463,0.84,0.99,,,,23.6045,19.0,24.5,0.7687,0.768,0.769
2002-04,2002,04,SUL,RIO GRANDE DO SUL,1.7906,1.45,2.08,,,,1.1887,0.9,1.49,0.9494,0.82,1.094,,,,24.9429,18.0,31.0,0.865,0.865,0.865
2002-04,2002,04,NORTE,RONDONIA,1.9336,1.7,2.15,,,,1.2649,1.11,1.4,1.0209,0.89,1.16,,,,23.07,20.9,32.25,,,
2002-04,2002,04,NORTE,RORAIMA,1.6773,1.51,1.87,,,,1.3011,1.25,1.4,1.0144,0.91,1.09,,,,24.4131,24.0,26.0,,,
2002-04,2002,04,SUL,SANTA CATARINA,1.7638,1.46,1.97,,,,1.1319,0.92,1.32,0.9533,0.836,1.09,,,,26.8019,20.0,32.4,0.949,0.949,0.949
2002-04,2002,04,SUDESTE,SAO PAULO,1.698,1.39,2.06,,,,0.8683,0.659,1.39,0.9328,0.759,1.099,,,,24.0067,17.95,30.0,0.767,0.65,0.878
2002-04,2002,04,NORDESTE,SERGIPE,1.6069,1.51,1.8,,,,1.1204,1.03,1.28,0.9395,0.862,0.999,,,,24.9451,21.0,26.5,0.769,0.769,0.769
2002-04,2002,04,NORTE,TOCANTINS,1.7781,1.55,1.9,,,,1.1994,1.1,1.4,0.9727,0.919,1.05,,,,23.9395,17.8,26.6,,,
2002-05,2002,05,NORTE,ACRE,1.9057,1.78,2.67,,,,1.3048,1.2,1.48,1.1215,1.03,1.39,,,,27.7353,25.0,35.0,,,
2002-05,2002,05,NORDESTE,ALAGOAS,1.7959,1.7,1.92,,,,1.0283,0.92,1.19,0.9874,0.92,1.059,,,,25.564,21.6,26.0,0.779,0.779,0.779
2002-05,2002,05,NORTE,AMAPA,1.8785,1.67,2.03,,,,1.3494,1.3,1.42,1.0648,0.985,1.16,,,,24.5725,21.0,34.5,,,
2002-05,2002,05,NORTE,AMAZONAS,1.7925,1.55,2.05,,,,1.2025,1.1,1.5,1.0029,0.85,1.2,,,,21.6434,21.0,24.5,,,
2002-05,2002,05,NORDESTE,BAHIA,1.7721,1.43,2.1,,,,1.1613,0.978,1.5,0.9827,0.858,1.13,,,,23.408,18.0,28.0,0.7584,0.706,0.76
2002-05,2002,05,NORDESTE,CEARA,1.7113,1.43,2.02,,,,1.11,0.9,1.36,1.0636,0.958,1.17,,,,22.6586,17.0,27.0,0.789,0.789,0.789
2002-05,2002,05,CENTRO OESTE,DISTRITO FEDERAL,1.6819,1.5,1.699,,,,1.1652,0.99,1.218,0.9658,0.856,0.989,,,,26.3612,23.5,28.0,,,
2002-05,2002,05,SUDESTE,ESPIRITO SANTO,1.7369,1.482,1.999,,,,1.0371,0.8,1.29,1.0204,0.911,1.12,,,,22.1984,15.0,28.0,0.779,0.779,0.779
2002-05,2002,05,CENTRO OESTE,GOIAS,1.7155,1.5,1.96,,,,1.0275,0.75,1.5,1.0184,0.883,1.13,,,,22.0603,17.5,27.0,,,
2002-05,2002,05,NORDESTE,MARANHAO,1.7104,1.45,1.99,,,,1.2236,0.85,1.4,0.9465,0.82,1.1,,,,22.7039,19.5,25.8,,,
2002-05,2002,05,CENTRO OESTE,MATO GROSSO,1.7786,1.51,2.09,,,,1.0923,0.84,1.29,1.0988,0.99,1.21,,,,29.5348,26.5,35.0,,,
2002-05,2002,05,CENTRO OESTE,MATO GROSSO DO SUL,1.7375,1.58,1.899,,,,1.0933,0.95,1.49,1.0375,0.93,1.119,,,,27.9581,17.0,33.0,,,
2002-05,2002,05,SUDESTE,MINAS GERAIS,1.6793,1.39,1.89,,,,1.0335,0.779,1.369,0.993,0.87,1.09,,,,21.986,16.0,29.0,0.8712,0.822,0.899
2002-05,2002,05,NORTE,PARA,1.8871,1.649,2.36,,,,1.3317,0.97,1.7,1.0108,0.87,1.14,,,,21.7576,19.0,28.0,,,
2002-05,2002,05,NORDESTE,PARAIBA,1.7262,1.38,1.987,,,,1.0659,0.85,1.3,0.9756,0.89,1.05,,,,22.5057,16.0,27.0,0.8153,0.725,0.828
2002-05,2002,05,SUL,PARANA,1.7107,1.473,1.98,,,,0.9134,0.719,1.19,0.9597,0.85,1.099,,,,23.6818,16.4,30.0,0.8961,0.799,0.899
2002-05,2002,05,NORDESTE,PERNAMBUCO,1.7318,1.43,1.98,,,,1.0187,0.73,1.48,0.9714,0.859,1.099,,,,21.3711,15.0,29.0,0.841,0.827,0.849
2002-05,2002,05,NORDESTE,PIAUI,1.683,1.49,1.84,,,,1.2273,1.16,1.322,0.9767,0.89,1.07,,,,23.0956,19.83,26.0,,,
2002-05,2002,05,SUDESTE,RIO DE JANEIRO,1.6932,1.489,2.089,,,,1.0375,0.769,1.399,0.9468,0.829,1.094,,,,21.0475,14.5,28.0,0.7847,0.719,0.836
2002-05,2002,05,NORDESTE,RIO GRANDE DO NORTE,1.6924,1.45,1.95,,,,1.0412,0.85,1.24,0.9682,0.899,1.04,,,,21.7398,18.0,24.5,0.7688,0.768,0.769
2002-05,2002,05,SUL,RIO GRANDE DO SUL,1.7881,1.54,2.06,,,,1.1839,0.9,1.49,0.9698,0.83,1.054,,,,24.5806,18.0,32.0,0.865,0.865,0.865
2002-05,2002,05,NORTE,RONDONIA,1.9663,1.81,2.12,,,,1.2656,1.11,1.4,1.0458,0.95,1.15,,,,22.9401,22.0,30.0,,,
2002-05,2002,05,NORTE,RORAIMA,1.6848,1.54,1.87,,,,1.3002,1.25,1.38,1.0271,0.91,1.09,,,,24.4733,24.0,26.0,,,
2002-05,2002,05,SUL,SANTA CATARINA,1.7337,1.37,1.999,,,,1.1132,0.85,1.358,0.9692,0.859,1.07,,,,26.9592,16.0,32.4,0.949,0.949,0.949
2002-05,2002,05,SUDESTE,SAO PAULO,1.704,1.399,2.06,,,,0.8633,0.659,1.299,0.9506,0.799,1.149,,,,23.4008,16.5,30.0,0.7612,0.65,0.87
2002-05,2002,05,NORDESTE,SERGIPE,1.6144,1.57,1.734,,,,1.1133,1.03,1.28,0.9587,0.9,1.02,,,,25.0561,19.99,26.5,0.769,0.769,0.769
